clean_date,total_articles,positive,neutral,negative,average_score,average_confidence,positive_ratio,neutral_ratio,negative_ratio,sentiment_index
2023-12-03,1,0,1,0,0.0,0.9288132190704346,0.0,1.0,0.0,0.0
2023-12-12,1,0,1,0,0.0,0.9314546585083008,0.0,1.0,0.0,0.0
2023-12-18,1,1,0,0,1.0,0.9525662660598756,1.0,0.0,0.0,1.0
2023-12-20,1,0,0,1,-1.0,0.8060009479522705,0.0,0.0,1.0,-1.0
2023-12-22,1,0,0,1,-1.0,0.8103871941566467,0.0,0.0,1.0,-1.0
2024-02-05,1,0,1,0,0.0,0.9539985060691832,0.0,1.0,0.0,0.0
2024-02-09,1,0,1,0,0.0,0.9367159605026244,0.0,1.0,0.0,0.0
2024-02-25,1,0,1,0,0.0,0.9399005770683287,0.0,1.0,0.0,0.0
2024-02-26,1,0,1,0,0.0,0.9388729333877563,0.0,1.0,0.0,0.0
2024-02-27,1,0,0,1,-1.0,0.9279049634933472,0.0,0.0,1.0,-1.0
2024-02-28,1,0,1,0,0.0,0.9390894174575806,0.0,1.0,0.0,0.0
2024-02-29,3,0,2,1,-0.3333333333333333,0.9418878555297852,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-03-03,1,0,0,1,-1.0,0.9634939432144164,0.0,0.0,1.0,-1.0
2024-03-04,1,0,1,0,0.0,0.941268265247345,0.0,1.0,0.0,0.0
2024-03-05,1,0,1,0,0.0,0.9406644105911256,0.0,1.0,0.0,0.0
2024-03-06,2,0,2,0,0.0,0.7430199980735779,0.0,1.0,0.0,0.0
2024-03-07,4,0,4,0,0.0,0.7997247278690338,0.0,1.0,0.0,0.0
2024-03-10,2,0,2,0,0.0,0.9353115558624268,0.0,1.0,0.0,0.0
2024-03-11,1,0,1,0,0.0,0.9387679696083068,0.0,1.0,0.0,0.0
2024-03-12,4,1,3,0,0.25,0.7450920939445496,0.25,0.75,0.0,0.25
2024-03-13,1,0,0,1,-1.0,0.96058851480484,0.0,0.0,1.0,-1.0
2024-03-15,1,0,0,1,-1.0,0.482896089553833,0.0,0.0,1.0,-1.0
2024-03-17,2,0,1,1,-0.5,0.8926868736743927,0.0,0.5,0.5,-0.5
2024-03-18,1,0,0,1,-1.0,0.9555143117904664,0.0,0.0,1.0,-1.0
2024-03-19,2,1,0,1,0.0,0.9268631935119629,0.5,0.0,0.5,0.0
2024-03-21,3,0,2,1,-0.3333333333333333,0.8262412548065186,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-03-22,1,0,0,1,-1.0,0.9545411467552184,0.0,0.0,1.0,-1.0
2024-03-25,3,0,1,2,-0.6666666666666666,0.9052267273267111,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2024-03-26,1,0,0,1,-1.0,0.9690971970558168,0.0,0.0,1.0,-1.0
2024-03-28,1,0,0,1,-1.0,0.961593747138977,0.0,0.0,1.0,-1.0
2024-03-29,1,0,0,1,-1.0,0.9342383146286012,0.0,0.0,1.0,-1.0
2024-03-31,1,0,0,1,-1.0,0.962530255317688,0.0,0.0,1.0,-1.0
2024-04-01,1,0,0,1,-1.0,0.9652594923973083,0.0,0.0,1.0,-1.0
2024-04-02,3,1,1,1,0.0,0.8073856830596924,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2024-04-03,3,0,2,1,-0.3333333333333333,0.9424514174461365,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-04-04,2,0,1,1,-0.5,0.9030863642692566,0.0,0.5,0.5,-0.5
2024-04-05,1,0,0,1,-1.0,0.844268262386322,0.0,0.0,1.0,-1.0
2024-04-07,2,0,1,1,-0.5,0.9546402990818024,0.0,0.5,0.5,-0.5
2024-04-09,1,0,0,1,-1.0,0.9687020182609558,0.0,0.0,1.0,-1.0
2024-04-10,2,0,2,0,0.0,0.8772517144680023,0.0,1.0,0.0,0.0
2024-04-14,1,0,0,1,-1.0,0.9688474535942078,0.0,0.0,1.0,-1.0
2024-04-15,1,0,0,1,-1.0,0.9565706253051758,0.0,0.0,1.0,-1.0
2024-04-16,2,0,1,1,-0.5,0.9557557106018066,0.0,0.5,0.5,-0.5
2024-04-17,1,0,0,1,-1.0,0.966779351234436,0.0,0.0,1.0,-1.0
2024-04-18,1,0,0,1,-1.0,0.9675604701042176,0.0,0.0,1.0,-1.0
2024-04-19,1,0,0,1,-1.0,0.902887523174286,0.0,0.0,1.0,-1.0
2024-04-21,2,0,1,1,-0.5,0.9527293145656586,0.0,0.5,0.5,-0.5
2024-04-22,1,0,0,1,-1.0,0.9666630029678344,0.0,0.0,1.0,-1.0
2024-04-23,1,0,0,1,-1.0,0.964637041091919,0.0,0.0,1.0,-1.0
2024-04-24,1,0,0,1,-1.0,0.9523584246635436,0.0,0.0,1.0,-1.0
2024-04-25,2,0,1,1,-0.5,0.742485910654068,0.0,0.5,0.5,-0.5
2024-04-26,1,0,0,1,-1.0,0.8364731669425964,0.0,0.0,1.0,-1.0
2024-04-28,2,0,1,1,-0.5,0.9568581581115723,0.0,0.5,0.5,-0.5
2024-04-29,1,0,0,1,-1.0,0.9547574520111084,0.0,0.0,1.0,-1.0
2024-04-30,1,0,0,1,-1.0,0.966918170452118,0.0,0.0,1.0,-1.0
2024-05-01,1,1,0,0,1.0,0.8867747187614441,1.0,0.0,0.0,1.0
2024-05-02,5,0,4,1,-0.2,0.952436101436615,0.0,0.8,0.2,-0.2
2024-05-03,1,0,0,1,-1.0,0.921839952468872,0.0,0.0,1.0,-1.0
2024-05-05,6,0,5,1,-0.16666666666666666,0.9261851112047831,0.0,0.8333333333333334,0.16666666666666666,-0.16666666666666666
2024-05-06,2,0,1,1,-0.5,0.9566274583339691,0.0,0.5,0.5,-0.5
2024-05-07,3,0,0,3,-1.0,0.797507623831431,0.0,0.0,1.0,-1.0
2024-05-08,1,0,0,1,-1.0,0.9580135345458984,0.0,0.0,1.0,-1.0
2024-05-09,1,0,0,1,-1.0,0.9671916365623474,0.0,0.0,1.0,-1.0
2024-05-10,1,0,0,1,-1.0,0.9437257051467896,0.0,0.0,1.0,-1.0
2024-05-12,2,0,0,2,-1.0,0.9275434017181396,0.0,0.0,1.0,-1.0
2024-05-13,2,0,1,1,-0.5,0.9522977471351624,0.0,0.5,0.5,-0.5
2024-05-14,1,0,0,1,-1.0,0.9362746477127076,0.0,0.0,1.0,-1.0
2024-05-15,1,0,0,1,-1.0,0.9585614204406738,0.0,0.0,1.0,-1.0
2024-05-16,1,0,0,1,-1.0,0.9669715762138368,0.0,0.0,1.0,-1.0
2024-05-17,3,0,2,1,-0.3333333333333333,0.9313312570254008,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-05-19,1,1,0,0,1.0,0.8847665786743164,1.0,0.0,0.0,1.0
2024-05-21,1,0,1,0,0.0,0.5863645076751709,0.0,1.0,0.0,0.0
2024-05-23,1,1,0,0,1.0,0.8572309017181396,1.0,0.0,0.0,1.0
2024-05-24,1,0,0,1,-1.0,0.8031051158905029,0.0,0.0,1.0,-1.0
2024-05-27,2,0,1,1,-0.5,0.9526917338371278,0.0,0.5,0.5,-0.5
2024-05-28,2,2,0,0,1.0,0.7681412100791931,1.0,0.0,0.0,1.0
2024-05-29,1,1,0,0,1.0,0.7392684817314148,1.0,0.0,0.0,1.0
2024-05-30,3,0,2,1,-0.3333333333333333,0.9553584456443787,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-05-31,1,0,1,0,0.0,0.9400469064712524,0.0,1.0,0.0,0.0
2024-06-02,3,0,1,2,-0.6666666666666666,0.8274062871932983,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2024-06-03,2,0,1,1,-0.5,0.8268560171127319,0.0,0.5,0.5,-0.5
2024-06-06,1,1,0,0,1.0,0.9154892563819884,1.0,0.0,0.0,1.0
2024-06-07,2,0,1,1,-0.5,0.8242582082748413,0.0,0.5,0.5,-0.5
2024-06-11,1,0,1,0,0.0,0.9389188289642334,0.0,1.0,0.0,0.0
2024-06-12,1,0,1,0,0.0,0.9473756551742554,0.0,1.0,0.0,0.0
2024-06-13,1,1,0,0,1.0,0.7186106443405151,1.0,0.0,0.0,1.0
2024-06-14,2,0,1,1,-0.5,0.934992104768753,0.0,0.5,0.5,-0.5
2024-06-16,1,0,1,0,0.0,0.8279717564582825,0.0,1.0,0.0,0.0
2024-06-17,1,0,0,1,-1.0,0.9648275375366212,0.0,0.0,1.0,-1.0
2024-06-21,1,0,0,1,-1.0,0.9183763861656188,0.0,0.0,1.0,-1.0
2024-06-26,1,0,0,1,-1.0,0.971152663230896,0.0,0.0,1.0,-1.0
2024-06-27,1,0,0,1,-1.0,0.9715386629104614,0.0,0.0,1.0,-1.0
2024-06-28,1,0,0,1,-1.0,0.95083349943161,0.0,0.0,1.0,-1.0
2024-07-02,1,0,1,0,0.0,0.9210233688354492,0.0,1.0,0.0,0.0
2024-07-04,2,0,1,1,-0.5,0.8713718056678772,0.0,0.5,0.5,-0.5
2024-07-05,1,0,0,1,-1.0,0.8413589000701904,0.0,0.0,1.0,-1.0
2024-07-07,1,0,1,0,0.0,0.6521750688552856,0.0,1.0,0.0,0.0
2024-07-08,1,0,1,0,0.0,0.7472686171531677,0.0,1.0,0.0,0.0
2024-07-11,1,0,1,0,0.0,0.9385928511619568,0.0,1.0,0.0,0.0
2024-07-12,3,0,1,2,-0.6666666666666666,0.8855217496554056,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2024-07-16,1,0,1,0,0.0,0.9504506587982178,0.0,1.0,0.0,0.0
2024-07-26,1,0,0,1,-1.0,0.9380021691322328,0.0,0.0,1.0,-1.0
2024-07-30,1,0,1,0,0.0,0.9469334483146667,0.0,1.0,0.0,0.0
2024-08-01,1,0,1,0,0.0,0.9445750713348388,0.0,1.0,0.0,0.0
2024-08-02,2,0,1,1,-0.5,0.9470501244068146,0.0,0.5,0.5,-0.5
2024-08-04,1,0,1,0,0.0,0.9389368295669556,0.0,1.0,0.0,0.0
2024-08-05,1,0,0,1,-1.0,0.9514997005462646,0.0,0.0,1.0,-1.0
2024-08-06,1,0,0,1,-1.0,0.9614174962043762,0.0,0.0,1.0,-1.0
2024-08-07,1,0,0,1,-1.0,0.8515584468841553,0.0,0.0,1.0,-1.0
2024-08-08,1,0,1,0,0.0,0.9442169070243835,0.0,1.0,0.0,0.0
2024-08-09,2,0,1,1,-0.5,0.9426828026771545,0.0,0.5,0.5,-0.5
2024-08-11,1,0,1,0,0.0,0.9160305261611938,0.0,1.0,0.0,0.0
2024-08-12,2,0,2,0,0.0,0.8907190561294556,0.0,1.0,0.0,0.0
2024-08-13,1,0,0,1,-1.0,0.9679736495018004,0.0,0.0,1.0,-1.0
2024-08-14,1,0,1,0,0.0,0.9461287260055542,0.0,1.0,0.0,0.0
2024-08-15,1,0,1,0,0.0,0.8292049765586853,0.0,1.0,0.0,0.0
2024-08-16,1,0,0,1,-1.0,0.9336015582084656,0.0,0.0,1.0,-1.0
2024-08-18,1,0,1,0,0.0,0.8910506367683411,0.0,1.0,0.0,0.0
2024-08-19,2,0,2,0,0.0,0.9391326308250427,0.0,1.0,0.0,0.0
2024-08-21,1,0,1,0,0.0,0.9523347020149232,0.0,1.0,0.0,0.0
2024-08-22,1,0,0,1,-1.0,0.9716139435768129,0.0,0.0,1.0,-1.0
2024-08-23,1,0,0,1,-1.0,0.9490066766738892,0.0,0.0,1.0,-1.0
2024-08-25,3,0,2,1,-0.3333333333333333,0.8922072251637777,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-08-26,1,0,1,0,0.0,0.927072823047638,0.0,1.0,0.0,0.0
2024-08-27,2,0,2,0,0.0,0.9394270181655884,0.0,1.0,0.0,0.0
2024-08-28,1,0,0,1,-1.0,0.9681985974311828,0.0,0.0,1.0,-1.0
2024-08-29,1,0,0,1,-1.0,0.9749046564102172,0.0,0.0,1.0,-1.0
2024-08-30,1,0,0,1,-1.0,0.8890000581741333,0.0,0.0,1.0,-1.0
2024-09-01,2,0,1,1,-0.5,0.9572849869728088,0.0,0.5,0.5,-0.5
2024-09-03,2,0,1,1,-0.5,0.9558869898319244,0.0,0.5,0.5,-0.5
2024-09-06,3,0,2,1,-0.3333333333333333,0.9302236239115397,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-09-09,1,0,1,0,0.0,0.8378405570983887,0.0,1.0,0.0,0.0
2024-09-10,2,0,2,0,0.0,0.8928360939025879,0.0,1.0,0.0,0.0
2024-09-11,1,0,1,0,0.0,0.9409629106521606,0.0,1.0,0.0,0.0
2024-09-12,1,0,1,0,0.0,0.9186789393424988,0.0,1.0,0.0,0.0
2024-09-13,2,0,2,0,0.0,0.9460472166538239,0.0,1.0,0.0,0.0
2024-09-16,1,0,1,0,0.0,0.9454753398895264,0.0,1.0,0.0,0.0
2024-09-17,1,0,1,0,0.0,0.9282301664352416,0.0,1.0,0.0,0.0
2024-09-18,2,0,1,1,-0.5,0.9609962105751038,0.0,0.5,0.5,-0.5
2024-09-19,1,0,1,0,0.0,0.9398909211158752,0.0,1.0,0.0,0.0
2024-09-20,1,0,0,1,-1.0,0.922642469406128,0.0,0.0,1.0,-1.0
2024-09-22,1,0,1,0,0.0,0.9421330690383912,0.0,1.0,0.0,0.0
2024-09-23,1,0,1,0,0.0,0.9425005912780762,0.0,1.0,0.0,0.0
2024-09-24,3,0,2,1,-0.3333333333333333,0.955098569393158,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-09-25,2,0,2,0,0.0,0.9445078670978546,0.0,1.0,0.0,0.0
2024-09-26,4,0,3,1,-0.25,0.9458700120449066,0.0,0.75,0.25,-0.25
2024-09-27,2,0,1,1,-0.5,0.8217541873455048,0.0,0.5,0.5,-0.5
2024-09-29,1,0,1,0,0.0,0.937959372997284,0.0,1.0,0.0,0.0
2024-09-30,1,0,1,0,0.0,0.938979148864746,0.0,1.0,0.0,0.0
2024-10-01,3,0,3,0,0.0,0.9287060697873434,0.0,1.0,0.0,0.0
2024-10-02,1,0,1,0,0.0,0.9425379037857056,0.0,1.0,0.0,0.0
2024-10-03,1,0,1,0,0.0,0.9315760135650636,0.0,1.0,0.0,0.0
2024-10-04,1,0,0,1,-1.0,0.9375694394111632,0.0,0.0,1.0,-1.0
2024-10-08,2,0,2,0,0.0,0.9481931328773499,0.0,1.0,0.0,0.0
2024-10-09,2,0,1,1,-0.5,0.9305793046951294,0.0,0.5,0.5,-0.5
2024-10-10,1,0,1,0,0.0,0.9404380917549132,0.0,1.0,0.0,0.0
2024-10-15,1,1,0,0,1.0,0.8242424726486206,1.0,0.0,0.0,1.0
2024-10-18,2,0,2,0,0.0,0.9288734793663025,0.0,1.0,0.0,0.0
2024-10-22,1,0,1,0,0.0,0.8617488741874695,0.0,1.0,0.0,0.0
2024-10-23,1,0,0,1,-1.0,0.9602125883102416,0.0,0.0,1.0,-1.0
2024-10-24,2,0,1,1,-0.5,0.9540456831455231,0.0,0.5,0.5,-0.5
2024-10-25,5,0,4,1,-0.2,0.9436280846595764,0.0,0.8,0.2,-0.2
2024-10-27,2,0,2,0,0.0,0.9487658441066742,0.0,1.0,0.0,0.0
2024-10-28,1,0,0,1,-1.0,0.9556211829185486,0.0,0.0,1.0,-1.0
2024-10-29,3,0,2,1,-0.3333333333333333,0.9015269080797831,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-10-30,3,0,3,0,0.0,0.946609616279602,0.0,1.0,0.0,0.0
2024-11-05,2,0,2,0,0.0,0.952183336019516,0.0,1.0,0.0,0.0
2024-11-07,1,0,1,0,0.0,0.9231589436531068,0.0,1.0,0.0,0.0
2024-11-08,1,0,1,0,0.0,0.6954218149185181,0.0,1.0,0.0,0.0
2024-11-10,1,0,1,0,0.0,0.9380362033843994,0.0,1.0,0.0,0.0
2024-11-11,3,1,2,0,0.3333333333333333,0.9436659614245096,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2024-11-14,2,0,2,0,0.0,0.9074758291244507,0.0,1.0,0.0,0.0
2024-11-15,1,0,0,1,-1.0,0.8805505633354187,0.0,0.0,1.0,-1.0
2024-11-18,1,0,1,0,0.0,0.749920129776001,0.0,1.0,0.0,0.0
2024-11-19,1,0,1,0,0.0,0.9471060037612916,0.0,1.0,0.0,0.0
2024-11-20,2,0,2,0,0.0,0.9484483003616333,0.0,1.0,0.0,0.0
2024-11-21,1,0,1,0,0.0,0.924497127532959,0.0,1.0,0.0,0.0
2024-11-22,2,0,1,1,-0.5,0.9447685480117798,0.0,0.5,0.5,-0.5
2024-11-24,4,1,3,0,0.25,0.9001799821853638,0.25,0.75,0.0,0.25
2024-11-25,1,0,1,0,0.0,0.8423569798469543,0.0,1.0,0.0,0.0
2024-11-26,3,0,3,0,0.0,0.9124637842178345,0.0,1.0,0.0,0.0
2024-11-29,2,0,1,1,-0.5,0.9390125274658203,0.0,0.5,0.5,-0.5
2024-12-01,3,0,3,0,0.0,0.910947581132253,0.0,1.0,0.0,0.0
2024-12-02,1,0,1,0,0.0,0.9451186060905457,0.0,1.0,0.0,0.0
2024-12-03,2,0,2,0,0.0,0.8897650241851807,0.0,1.0,0.0,0.0
2024-12-04,3,0,3,0,0.0,0.9206286072731018,0.0,1.0,0.0,0.0
2024-12-05,3,0,3,0,0.0,0.8964158892631531,0.0,1.0,0.0,0.0
2024-12-06,4,0,3,1,-0.25,0.8965197950601578,0.0,0.75,0.25,-0.25
2024-12-08,2,0,2,0,0.0,0.9199177026748658,0.0,1.0,0.0,0.0
2024-12-09,2,0,2,0,0.0,0.9455001652240754,0.0,1.0,0.0,0.0
2024-12-10,1,0,1,0,0.0,0.9430508613586426,0.0,1.0,0.0,0.0
2024-12-11,3,0,3,0,0.0,0.9342774351437887,0.0,1.0,0.0,0.0
2024-12-12,2,0,2,0,0.0,0.9008839726448059,0.0,1.0,0.0,0.0
2024-12-13,5,0,4,1,-0.2,0.9070311665534974,0.0,0.8,0.2,-0.2
2024-12-15,1,0,1,0,0.0,0.8143255710601807,0.0,1.0,0.0,0.0
2024-12-16,4,0,3,1,-0.25,0.9018775969743729,0.0,0.75,0.25,-0.25
2024-12-17,6,0,4,2,-0.3333333333333333,0.9123016993204752,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2024-12-18,6,0,6,0,0.0,0.8533252527316412,0.0,1.0,0.0,0.0
2024-12-19,7,0,6,1,-0.14285714285714285,0.8866700955799648,0.0,0.8571428571428571,0.14285714285714285,-0.14285714285714285
2024-12-20,5,0,4,1,-0.2,0.9255056619644165,0.0,0.8,0.2,-0.2
2024-12-21,1,0,1,0,0.0,0.9247342348098756,0.0,1.0,0.0,0.0
2024-12-22,3,0,3,0,0.0,0.9395495255788168,0.0,1.0,0.0,0.0
2024-12-23,2,0,2,0,0.0,0.9236186146736146,0.0,1.0,0.0,0.0
2024-12-27,2,0,1,1,-0.5,0.9087706208229065,0.0,0.5,0.5,-0.5
2025-01-02,1,0,1,0,0.0,0.9426560997962952,0.0,1.0,0.0,0.0
2025-01-03,3,0,1,2,-0.6666666666666666,0.777501622835795,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2025-01-05,1,0,1,0,0.0,0.9438912868499756,0.0,1.0,0.0,0.0
2025-01-06,1,0,1,0,0.0,0.6790583729743958,0.0,1.0,0.0,0.0
2025-01-12,4,0,3,1,-0.25,0.9225381910800934,0.0,0.75,0.25,-0.25
2025-01-13,1,0,1,0,0.0,0.9403088688850404,0.0,1.0,0.0,0.0
2025-01-14,1,0,1,0,0.0,0.9344202280044556,0.0,1.0,0.0,0.0
2025-01-15,1,0,0,1,-1.0,0.947558045387268,0.0,0.0,1.0,-1.0
2025-01-16,1,0,0,1,-1.0,0.9701970815658568,0.0,0.0,1.0,-1.0
2025-01-17,1,0,0,1,-1.0,0.9386578798294068,0.0,0.0,1.0,-1.0
2025-01-19,2,0,1,1,-0.5,0.928189605474472,0.0,0.5,0.5,-0.5
2025-01-21,1,0,0,1,-1.0,0.9720057845115662,0.0,0.0,1.0,-1.0
2025-01-22,2,0,1,1,-0.5,0.8404826521873474,0.0,0.5,0.5,-0.5
2025-01-23,1,0,1,0,0.0,0.9373387098312378,0.0,1.0,0.0,0.0
2025-01-24,1,0,1,0,0.0,0.9392799735069276,0.0,1.0,0.0,0.0
2025-01-29,1,0,1,0,0.0,0.929561972618103,0.0,1.0,0.0,0.0
2025-01-31,1,0,0,1,-1.0,0.919021725654602,0.0,0.0,1.0,-1.0
2025-02-04,1,0,1,0,0.0,0.9437220096588136,0.0,1.0,0.0,0.0
2025-02-06,2,0,2,0,0.0,0.8876047432422638,0.0,1.0,0.0,0.0
2025-02-07,3,0,2,1,-0.3333333333333333,0.9409473339716593,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-02-11,2,0,2,0,0.0,0.9543774425983429,0.0,1.0,0.0,0.0
2025-02-13,1,1,0,0,1.0,0.7548402547836304,1.0,0.0,0.0,1.0
2025-02-14,3,0,2,1,-0.3333333333333333,0.9558643698692322,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-02-20,1,0,1,0,0.0,0.7898106575012207,0.0,1.0,0.0,0.0
2025-02-21,1,0,1,0,0.0,0.9468052387237548,0.0,1.0,0.0,0.0
2025-02-23,1,0,1,0,0.0,0.9295796751976012,0.0,1.0,0.0,0.0
2025-02-24,2,0,2,0,0.0,0.8819191157817841,0.0,1.0,0.0,0.0
2025-02-28,1,0,0,1,-1.0,0.5725749731063843,0.0,0.0,1.0,-1.0
2025-03-06,1,0,1,0,0.0,0.9455126523971558,0.0,1.0,0.0,0.0
2025-03-07,1,0,0,1,-1.0,0.868963897228241,0.0,0.0,1.0,-1.0
2025-03-09,2,0,2,0,0.0,0.8874152600765228,0.0,1.0,0.0,0.0
2025-03-10,2,0,1,1,-0.5,0.9485534727573395,0.0,0.5,0.5,-0.5
2025-03-11,1,0,1,0,0.0,0.7730305790901184,0.0,1.0,0.0,0.0
2025-03-12,1,0,1,0,0.0,0.9307398200035096,0.0,1.0,0.0,0.0
2025-03-13,1,0,1,0,0.0,0.9147998094558716,0.0,1.0,0.0,0.0
2025-03-16,1,0,1,0,0.0,0.939696729183197,0.0,1.0,0.0,0.0
2025-03-21,3,0,2,1,-0.3333333333333333,0.8933558265368143,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-03-23,2,0,1,1,-0.5,0.9546830356121064,0.0,0.5,0.5,-0.5
2025-03-24,1,0,0,1,-1.0,0.898728609085083,0.0,0.0,1.0,-1.0
2025-03-28,1,0,0,1,-1.0,0.9305463433265686,0.0,0.0,1.0,-1.0
2025-03-31,1,0,1,0,0.0,0.9257295727729796,0.0,1.0,0.0,0.0
2025-04-04,1,0,0,1,-1.0,0.9383101463317872,0.0,0.0,1.0,-1.0
2025-04-06,1,0,1,0,0.0,0.9332361817359924,0.0,1.0,0.0,0.0
2025-04-07,1,0,1,0,0.0,0.8004605174064636,0.0,1.0,0.0,0.0
2025-04-09,1,0,1,0,0.0,0.949887990951538,0.0,1.0,0.0,0.0
2025-04-13,2,0,1,1,-0.5,0.9150473773479462,0.0,0.5,0.5,-0.5
2025-04-18,1,0,0,1,-1.0,0.944718599319458,0.0,0.0,1.0,-1.0
2025-04-20,1,0,0,1,-1.0,0.964687705039978,0.0,0.0,1.0,-1.0
2025-04-21,1,0,1,0,0.0,0.9572213292121888,0.0,1.0,0.0,0.0
2025-04-22,2,0,1,1,-0.5,0.9613200426101685,0.0,0.5,0.5,-0.5
2025-04-23,1,0,0,1,-1.0,0.9638240337371826,0.0,0.0,1.0,-1.0
2025-04-24,2,0,1,1,-0.5,0.9511867761611938,0.0,0.5,0.5,-0.5
2025-04-25,3,0,2,1,-0.3333333333333333,0.8816799918810526,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-04-27,1,0,0,1,-1.0,0.967236578464508,0.0,0.0,1.0,-1.0
2025-04-28,2,0,1,1,-0.5,0.954320877790451,0.0,0.5,0.5,-0.5
2025-04-30,1,0,0,1,-1.0,0.9707114696502686,0.0,0.0,1.0,-1.0
2025-05-01,1,0,1,0,0.0,0.810937225818634,0.0,1.0,0.0,0.0
2025-05-02,1,0,0,1,-1.0,0.9492309093475342,0.0,0.0,1.0,-1.0
2025-05-06,1,0,1,0,0.0,0.9401177763938904,0.0,1.0,0.0,0.0
2025-05-07,1,0,1,0,0.0,0.9448735117912292,0.0,1.0,0.0,0.0
2025-05-09,1,0,0,1,-1.0,0.9362399578094482,0.0,0.0,1.0,-1.0
2025-05-11,1,0,1,0,0.0,0.7701377868652344,0.0,1.0,0.0,0.0
2025-05-12,1,0,1,0,0.0,0.9394882321357728,0.0,1.0,0.0,0.0
2025-05-14,1,0,1,0,0.0,0.9336093664169312,0.0,1.0,0.0,0.0
2025-05-15,1,0,1,0,0.0,0.9448126554489136,0.0,1.0,0.0,0.0
2025-05-16,3,0,2,1,-0.3333333333333333,0.9509282906850179,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-05-18,1,0,0,1,-1.0,0.9673222899436952,0.0,0.0,1.0,-1.0
2025-05-19,1,0,0,1,-1.0,0.8508904576301575,0.0,0.0,1.0,-1.0
2025-05-20,1,1,0,0,1.0,0.5836877226829529,1.0,0.0,0.0,1.0
2025-05-21,2,0,1,1,-0.5,0.9620776772499084,0.0,0.5,0.5,-0.5
2025-05-22,1,0,0,1,-1.0,0.8191986680030823,0.0,0.0,1.0,-1.0
2025-05-23,1,0,0,1,-1.0,0.9270155429840088,0.0,0.0,1.0,-1.0
2025-05-25,2,0,1,1,-0.5,0.9538672864437103,0.0,0.5,0.5,-0.5
2025-05-26,3,1,1,1,0.0,0.9386202096939087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2025-05-27,1,0,0,1,-1.0,0.833490788936615,0.0,0.0,1.0,-1.0
2025-05-28,3,0,2,1,-0.3333333333333333,0.8184293905893961,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-05-29,1,0,1,0,0.0,0.9046621918678284,0.0,1.0,0.0,0.0
2025-05-30,1,0,0,1,-1.0,0.9281933903694152,0.0,0.0,1.0,-1.0
2025-06-02,2,1,1,0,0.5,0.7536165714263916,0.5,0.5,0.0,0.5
2025-06-03,2,0,1,1,-0.5,0.961313784122467,0.0,0.5,0.5,-0.5
2025-06-06,1,0,0,1,-1.0,0.8771631121635437,0.0,0.0,1.0,-1.0
2025-06-09,1,0,1,0,0.0,0.9500983953475952,0.0,1.0,0.0,0.0
2025-06-11,1,0,1,0,0.0,0.8348536491394043,0.0,1.0,0.0,0.0
2025-06-12,1,0,0,1,-1.0,0.9654630422592164,0.0,0.0,1.0,-1.0
2025-06-13,1,0,0,1,-1.0,0.9255778193473816,0.0,0.0,1.0,-1.0
2025-06-15,1,1,0,0,1.0,0.8745114207267761,1.0,0.0,0.0,1.0
2025-06-16,1,0,1,0,0.0,0.9450917840003968,0.0,1.0,0.0,0.0
2025-06-19,1,0,1,0,0.0,0.9491256475448608,0.0,1.0,0.0,0.0
2025-06-20,1,0,0,1,-1.0,0.893110454082489,0.0,0.0,1.0,-1.0
2025-07-14,2,0,2,0,0.0,0.763261467218399,0.0,1.0,0.0,0.0
2025-07-16,1,0,0,1,-1.0,0.932646632194519,0.0,0.0,1.0,-1.0
2025-07-17,1,0,1,0,0.0,0.5075714588165283,0.0,1.0,0.0,0.0
2025-07-18,2,0,1,1,-0.5,0.9523943066596985,0.0,0.5,0.5,-0.5
2025-07-20,1,1,0,0,1.0,0.8954393267631531,1.0,0.0,0.0,1.0
2025-07-23,1,0,1,0,0.0,0.8327109217643738,0.0,1.0,0.0,0.0
