clean_date,total_articles,positive,neutral,negative,average_confidence,weighted_sentiment,positive_ratio,neutral_ratio,negative_ratio,weighted_ma3,weighted_ma7,sentiment_ma3,sentiment_ma7,momentum,lag1,lag7
2018-04-02,1,0,0,1,0.9672279953956604,-0.9672279953956604,0.0,0.0,1.0,-0.4873485366503396,-0.3024307475203559,-0.4873485366503399,-0.30243074752035604,-0.0005027055740356445,-0.9667252898216248,0.1709303657213846
2018-04-04,1,1,0,0,0.930188238620758,0.930188238620758,1.0,0.0,0.0,-0.334588348865509,-0.1695467134316761,-0.3345883488655092,-0.16954671343167632,1.8974162340164185,-0.9672279953956604,0.0
2018-04-05,4,2,2,0,0.924173891544342,0.4668262749910354,0.5,0.5,0.0,0.143262172738711,-0.0143603533506392,0.14326217273871084,-0.01436035335063943,-0.46336196362972254,0.930188238620758,-0.6194782455762228
2018-04-09,2,0,1,1,0.9197631478309632,-0.4760257303714752,0.0,0.5,0.5,0.3069962610801061,-0.1239812267678124,0.30699626108010586,-0.12398122676781255,-0.9428520053625107,0.4668262749910354,0.2913203835487366
2018-04-10,1,0,0,1,0.9647812247276306,-0.9647812247276306,0.0,0.0,1.0,-0.32466022670269,-0.2151197216340473,-0.3246602267026903,-0.21511972163404747,-0.4887554943561554,-0.4760257303714752,-0.3268117606639862
2018-04-11,1,1,0,0,0.7031577229499817,0.7031577229499817,1.0,0.0,0.0,-0.2458830773830413,-0.1820840005363736,-0.24588307738304152,-0.18208400053637377,1.6679389476776123,-0.9647812247276306,0.4719076752662658
2018-04-12,1,0,0,1,0.9200320839881896,-0.9200320839881896,0.0,0.0,1.0,-0.3938851952552794,-0.1754135425601686,-0.3938851952552797,-0.17541354256016875,-1.6231898069381714,0.7031577229499817,-0.9667252898216248
2018-04-15,1,0,0,1,0.775297224521637,-0.775297224521637,0.0,0.0,1.0,-0.3307238618532815,-0.1479948610067367,-0.3307238618532818,-0.1479948610067368,0.14473485946655262,-0.9200320839881896,-0.9672279953956604
2018-04-16,2,1,1,0,0.8552832007408142,0.4357758164405823,0.5,0.5,0.0,-0.4198511640230813,-0.2186252070324761,-0.4198511640230816,-0.2186252070324762,1.2110730409622192,-0.775297224521637,0.930188238620758
2018-04-17,2,1,1,0,0.8355703353881836,0.3662761747837066,0.5,0.5,0.0,0.0089182555675507,-0.2329895070620944,0.008918255567550493,-0.23298950706209462,-0.06949964165687567,0.4357758164405823,0.4668262749910354
2018-04-18,1,0,0,1,0.7469313144683838,-0.7469313144683838,0.0,0.0,1.0,0.0183735589186351,-0.2716903047902242,0.018373558918634902,-0.27169030479022444,-1.1132074892520905,0.3662761747837066,-0.4760257303714752
2018-04-19,2,1,1,0,0.8859350383281708,0.4437136948108673,0.5,0.5,0.0,0.0210195183753968,-0.0704767448561531,0.02101951837539658,-0.07047674485615328,1.190645009279251,-0.7469313144683838,-0.9647812247276306
2018-04-20,1,0,1,0,0.883857250213623,0.0,0.0,1.0,0.0,-0.1010725398858387,-0.1709278481347219,-0.10107253988583896,-0.1709278481347221,-0.4437136948108673,0.4437136948108673,0.7031577229499817
2018-04-22,1,1,0,0,0.93830668926239,0.93830668926239,1.0,0.0,0.0,0.4606734613577525,0.0945491194725037,0.46067346135775233,0.09454911947250356,0.93830668926239,0.0,-0.9200320839881896
2018-04-24,2,0,2,0,0.923540472984314,0.0,0.0,1.0,0.0,0.3127688964207967,0.2053058658327375,0.3127688964207965,0.2053058658327374,-0.93830668926239,0.93830668926239,-0.775297224521637
2018-05-02,1,1,0,0,0.5899595022201538,0.5899595022201538,1.0,0.0,0.0,0.5094220638275146,0.2273321066583906,0.5094220638275145,0.2273321066583905,0.5899595022201538,0.0,0.4357758164405823
2018-05-03,1,1,0,0,0.8306605815887451,0.8306605815887451,1.0,0.0,0.0,0.4735400279362997,0.2936727362019676,0.4735400279362995,0.2936727362019674,0.2407010793685913,0.5899595022201538,0.3662761747837066
2018-05-06,1,0,0,1,0.9533722400665284,-0.9533722400665284,0.0,0.0,1.0,0.1557492812474569,0.2641811754022326,0.15574928124745668,0.26418117540223246,-1.7840328216552734,0.8306605815887451,-0.7469313144683838
2018-05-07,1,0,0,1,0.938362956047058,-0.938362956047058,0.0,0.0,1.0,-0.353691538174947,0.0667416538511004,-0.35369153817494725,0.06674165385110029,0.015009284019470437,-0.9533722400665284,0.4437136948108673
2018-05-09,1,0,1,0,0.95067298412323,0.0,0.0,1.0,0.0,-0.6305783987045287,0.0667416538511004,-0.6305783987045289,0.06674165385110029,0.938362956047058,-0.938362956047058,0.0
2018-05-18,1,0,1,0,0.944793701171875,0.0,0.0,1.0,0.0,-0.3127876520156859,-0.0673021589006695,-0.31278765201568615,-0.06730215890066972,0.0,0.0,0.93830668926239
2018-05-27,1,0,1,0,0.925498902797699,0.0,0.0,1.0,0.0,0.0,-0.0673021589006695,0.0,-0.06730215890066972,0.0,0.0,0.0
2018-05-30,1,0,0,1,0.9651687741279602,-0.9651687741279602,0.0,0.0,1.0,-0.32172292470932,-0.2894633412361144,-0.32172292470932023,-0.28946334123611456,-0.9651687741279602,0.0,0.5899595022201538
2018-05-31,1,0,0,1,0.9692817330360411,-0.9692817330360411,0.0,0.0,1.0,-0.6448168357213336,-0.5465979576110839,-0.644816835721334,-0.5465979576110841,-0.004112958908080944,-0.9651687741279602,0.8306605815887451
2018-06-03,3,0,1,2,0.8650804360707601,-0.6390900413195292,0.0,0.3333333333333333,0.6666666666666666,-0.8578468494945101,-0.5017005006472269,-0.8578468494945103,-0.501700500647227,0.33019169171651197,-0.9692817330360411,-0.9533722400665284
2018-06-04,2,0,1,1,0.7722724676132202,-0.3531673848628998,0.0,0.5,0.5,-0.6538463864061567,-0.4181011333352042,-0.6538463864061569,-0.4181011333352044,0.2859226564566294,-0.6390900413195292,-0.938362956047058
2018-06-05,2,0,0,2,0.6943638622760773,-0.6943638622760773,0.0,0.0,1.0,-0.5622070961528354,-0.5172959708032153,-0.5622070961528355,-0.5172959708032154,-0.3411964774131775,-0.3531673848628998,0.0
2018-06-06,3,0,2,1,0.6643495957056681,-0.2137105862299601,0.0,0.6666666666666666,0.3333333333333333,-0.4204139444563123,-0.5478260545503525,-0.4204139444563126,-0.5478260545503526,0.4806532760461172,-0.6943638622760773,0.0
2018-06-07,1,0,0,1,0.9461132287979126,-0.9461132287979126,0.0,0.0,1.0,-0.6180625591013166,-0.6829850872357686,-0.6180625591013168,-0.6829850872357687,-0.7324026425679525,-0.2137105862299601,0.0
2018-06-10,2,0,1,1,0.8721550703048706,-0.399539053440094,0.0,0.5,0.5,-0.5197876228226556,-0.6021808414232163,-0.5197876228226557,-0.6021808414232164,0.5465741753578186,-0.9461132287979126,-0.9651687741279602
2018-06-12,1,0,1,0,0.9468405842781068,0.0,0.0,1.0,0.0,-0.448550760746002,-0.4637120224180674,-0.44855076074600236,-0.4637120224180676,0.399539053440094,-0.399539053440094,-0.9692817330360411
2018-06-13,2,0,1,1,0.930343359708786,-0.4658762216567993,0.0,0.5,0.5,-0.288471758365631,-0.4389671910376775,-0.28847175836563127,-0.4389671910376776,-0.4658762216567993,0.0,-0.6390900413195292
2018-06-15,1,0,1,0,0.757597804069519,0.0,0.0,1.0,0.0,-0.1552920738855997,-0.3885147074858346,-0.15529207388559993,-0.3885147074858348,0.4658762216567993,-0.4658762216567993,-0.3531673848628998
2018-06-17,1,0,0,1,0.9588340520858764,-0.9588340520858764,0.0,0.0,1.0,-0.4749034245808918,-0.4262961631729488,-0.4749034245808921,-0.426296163172949,-0.9588340520858764,0.0,-0.6943638622760773
2018-06-19,2,0,1,1,0.9443314373493196,-0.4771452248096466,0.0,0.5,0.5,-0.4786597589651742,-0.4639296829700469,-0.4786597589651745,-0.46392968297004705,0.48168882727622975,-0.9588340520858764,-0.2137105862299601
2018-06-21,1,0,1,0,0.9492254257202148,0.0,0.0,1.0,0.0,-0.4786597589651742,-0.3287706502846308,-0.4786597589651745,-0.328770650284631,0.4771452248096466,-0.4771452248096466,-0.9461132287979126
2018-06-22,2,0,2,0,0.8725088238716125,0.0,0.0,1.0,0.0,-0.1590484082698821,-0.2716936426503317,-0.15904840826988234,-0.27169364265033186,0.0,0.0,-0.399539053440094
2018-06-25,1,0,0,1,0.9313262104988098,-0.9313262104988098,0.0,0.0,1.0,-0.3104420701662698,-0.4047402441501617,-0.31044207016627007,-0.4047402441501618,-0.9313262104988098,0.0,0.0
2018-06-29,1,0,1,0,0.9491910934448242,0.0,0.0,1.0,0.0,-0.3104420701662698,-0.3381864981991903,-0.31044207016627007,-0.3381864981991905,0.9313262104988098,-0.9313262104988098,-0.4658762216567993
2018-07-03,1,0,0,1,0.8200984001159668,-0.8200984001159668,0.0,0.0,1.0,-0.5838082035382588,-0.4553434125014713,-0.583808203538259,-0.4553434125014714,-0.8200984001159668,0.0,0.0
2018-07-08,2,0,1,1,0.7898796498775482,-0.3311511278152466,0.0,0.5,0.5,-0.3837498426437377,-0.3656744233199527,-0.38374984264373796,-0.36567442331995287,0.4889472723007202,-0.8200984001159668,-0.9588340520858764
2018-07-09,2,0,2,0,0.8533951938152313,0.0,0.0,1.0,0.0,-0.3837498426437377,-0.2975108197757175,-0.38374984264373796,-0.29751081977571764,0.3311511278152466,-0.3311511278152466,-0.4771452248096466
2018-07-10,1,0,0,1,0.8835867047309875,-0.8835867047309875,0.0,0.0,1.0,-0.4049126108487446,-0.4237374918801443,-0.40491261084874486,-0.4237374918801445,-0.8835867047309875,0.0,0.0
2018-07-11,1,0,0,1,0.9334022998809814,-0.9334022998809814,0.0,0.0,1.0,-0.6056630015373229,-0.5570806775774274,-0.6056630015373231,-0.5570806775774275,-0.049815595149993896,-0.8835867047309875,0.0
2018-07-12,1,0,0,1,0.9605945348739624,-0.9605945348739624,0.0,0.0,1.0,-0.9258611798286438,-0.5612618667738778,-0.9258611798286439,-0.5612618667738779,-0.027192234992980957,-0.9334022998809814,-0.9313262104988098
2018-07-15,1,1,0,0,0.7407419681549072,0.7407419681549072,1.0,0.0,0.0,-0.3844182888666788,-0.455441585608891,-0.384418288866679,-0.45544158560889114,1.7013365030288696,-0.9605945348739624,0.0
2018-07-16,1,1,0,0,0.927642822265625,0.927642822265625,1.0,0.0,0.0,0.23593008518219,-0.2057642681258064,0.2359300851821898,-0.2057642681258066,0.18690085411071777,0.7407419681549072,-0.8200984001159668
2018-07-17,3,0,2,1,0.9440444906552632,-0.3139949242273966,0.0,0.6666666666666666,0.3333333333333333,0.4514632887310452,-0.2033133818989707,0.4514632887310451,-0.20331338189897089,-1.2416377464930215,0.927642822265625,-0.3311511278152466
2018-07-18,2,0,0,2,0.9641382098197938,-0.9641382098197938,0.0,0.0,1.0,-0.1168301039271884,-0.341047411873227,-0.11683010392718862,-0.3410474118732271,-0.6501432855923972,-0.3139949242273966,0.0
