DATE,NEPSE,
19-Mar-18,1270.5,
20-Mar-18,1255.5,
21-Mar-18,1231.1,
22-Mar-18,1220.4,
26-Mar-18,1168.6,
27-Mar-18,1207.7,
28-Mar-18,1204.8,
29-Mar-18,1220.3,
1-Apr-18,1196.2,
2-Apr-18,1193.0,
3-Apr-18,1199.0,
4-Apr-18,1226.5,
5-Apr-18,1250.4,
8-Apr-18,1294.7,
9-Apr-18,1287.8,
10-Apr-18,1270.2,
11-Apr-18,1273.3,
12-Apr-18,1277.6,
15-Apr-18,1280.2,
16-Apr-18,1297.6,
17-Apr-18,1331.2,
18-Apr-18,1363.0,
19-Apr-18,1388.3,
22-Apr-18,1438.5,
23-Apr-18,1410.9,
24-Apr-18,1394.9,
25-Apr-18,1386.5,
26-Apr-18,1357.2,
29-Apr-18,1349.0,
2-May-18,1360.4,
3-May-18,1366.2,
6-May-18,1353.6,
7-May-18,1345.4,
8-May-18,1361.0,
9-May-18,1356.2,
10-May-18,1348.5,
14-May-18,1338.2,
15-May-18,1333.9,
16-May-18,1338.0,
17-May-18,1339.7,
20-May-18,1339.2,
21-May-18,1337.1,
22-May-18,1332.8,
23-May-18,1328.3,
24-May-18,1318.2,
27-May-18,1300.4,
28-May-18,1336.4,
29-May-18,1327.2,
30-May-18,1322.3,
31-May-18,1307.7,
3-Jun-18,1274.0,
4-Jun-18,1268.8,
5-Jun-18,1268.8,
6-Jun-18,1282.8,
7-Jun-18,1257.1,
10-Jun-18,1231.6,
11-Jun-18,1241.2,
12-Jun-18,1239.3,
13-Jun-18,1242.1,
14-Jun-18,1247.3,
17-Jun-18,1233.2,
18-Jun-18,1235.2,
19-Jun-18,1226.2,
20-Jun-18,1217.8,
21-Jun-18,1218.5,
24-Jun-18,1219.8,
25-Jun-18,1210.1,
26-Jun-18,1194.8,
27-Jun-18,1199.4,
28-Jun-18,1198.5,
1-Jul-18,1184.5,
2-Jul-18,1179.7,
3-Jul-18,1180.4,
4-Jul-18,1188.4,
5-Jul-18,1224.4,
8-Jul-18,1224.4,
9-Jul-18,1206.4,
10-Jul-18,1205.9,
11-Jul-18,1205.6,
12-Jul-18,1192.0,
15-Jul-18,1200.1,
16-Jul-18,1212.4,
17-Jul-18,1204.3,
18-Jul-18,1198.8,
19-Jul-18,1193.4,
22-Jul-18,1181.7,
23-Jul-18,1194.5,
24-Jul-18,1199.3,
25-Jul-18,1194.4,
26-Jul-18,1191.2,
29-Jul-18,1194.8,
30-Jul-18,1194.4,
31-Jul-18,1191.5,
1-Aug-18,1193.9,
2-Aug-18,1191.3,
5-Aug-18,1189.9,
6-Aug-18,1189.7,
7-Aug-18,1188.2,
8-Aug-18,1187.3,
9-Aug-18,1180.6,
12-Aug-18,1163.9,
13-Aug-18,1174.4,
14-Aug-18,1181.0,
15-Aug-18,1209.7,
16-Aug-18,1210.3,
19-Aug-18,1196.3,
20-Aug-18,1188.1,
21-Aug-18,1183.9,
22-Aug-18,1182.4,
23-Aug-18,1178.5,
26-Aug-18,1175.7,
28-Aug-18,1177.1,
29-Aug-18,1172.3,
30-Aug-18,1181.7,
2-Sep-18,1190.3,
3-Sep-18,1206.3,
4-Sep-18,1210.2,
5-Sep-18,1234.1,
6-Sep-18,1229.8,
9-Sep-18,1219.0,
10-Sep-18,1210.9,
11-Sep-18,1217.7,
12-Sep-18,1230.7,
13-Sep-18,1244.8,
16-Sep-18,1256.5,
17-Sep-18,1256.4,
18-Sep-18,1258.8,
20-Sep-18,1255.1,
23-Sep-18,1257.7,
25-Sep-18,1280.1,
26-Sep-18,1277.7,
27-Sep-18,1267.2,
30-Sep-18,1256.7,
1-Oct-18,1238.7,
2-Oct-18,1241.4,
3-Oct-18,1230.6,
4-Oct-18,1227.4,
7-Oct-18,1214.4,
8-Oct-18,1220.5,
9-Oct-18,1217.9,
10-Oct-18,1218.3,
11-Oct-18,1228.3,
14-Oct-18,1242.4,
15-Oct-18,1241.6,
21-Oct-18,1246.5,
22-Oct-18,1244.5,
23-Oct-18,1241.8,
24-Oct-18,1249.9,
25-Oct-18,1241.1,
28-Oct-18,1227.5,
29-Oct-18,1216.9,
30-Oct-18,1224.4,
31-Oct-18,1221.5,
1-Nov-18,1221.0,
4-Nov-18,1207.3,
5-Nov-18,1219.2,
6-Nov-18,1222.5,
11-Nov-18,1205.8,
12-Nov-18,1193.3,
13-Nov-18,1207.6,
14-Nov-18,1208.9,
15-Nov-18,1205.0,
18-Nov-18,1195.5,
19-Nov-18,1190.2,
20-Nov-18,1181.7,
21-Nov-18,1182.5,
22-Nov-18,1181.2,
25-Nov-18,1166.6,
26-Nov-18,1159.8,
27-Nov-18,1161.5,
28-Nov-18,1159.1,
29-Nov-18,1148.4,
2-Dec-18,1130.8,
3-Dec-18,1131.7,
4-Dec-18,1141.0,
5-Dec-18,1118.1,
6-Dec-18,1120.9,
9-Dec-18,1131.7,
10-Dec-18,1144.2,
11-Dec-18,1141.1,
12-Dec-18,1141.2,
13-Dec-18,1148.8,
16-Dec-18,1167.6,
17-Dec-18,1182.8,
18-Dec-18,1168.2,
19-Dec-18,1162.7,
20-Dec-18,1165.9,
23-Dec-18,1198.2,
24-Dec-18,1191.7,
25-Dec-18,1186.0,
26-Dec-18,1216.2,
27-Dec-18,1215.2,
30-Dec-18,1204.5,
31-Dec-18,1187.3,
1-Jan-19,1185.9,
2-Jan-19,1180.4,
3-Jan-19,1178.0,
6-Jan-19,1170.8,
7-Jan-19,1177.5,
8-Jan-19,1177.1,
9-Jan-19,1179.4,
10-Jan-19,1180.8,
13-Jan-19,1175.1,
14-Jan-19,1178.0,
15-Jan-19,1195.5,
16-Jan-19,1188.0,
17-Jan-19,1187.8,
20-Jan-19,1178.9,
21-Jan-19,1168.1,
22-Jan-19,1168.8,
23-Jan-19,1173.0,
24-Jan-19,1172.8,
27-Jan-19,1162.1,
28-Jan-19,1164.9,
29-Jan-19,1161.0,
30-Jan-19,1160.6,
31-Jan-19,1161.6,
3-Feb-19,1153.1,
4-Feb-19,1144.3,
5-Feb-19,1147.1,
6-Feb-19,1139.7,
7-Feb-19,1139.6,
10-Feb-19,1127.5,
11-Feb-19,1128.9,
12-Feb-19,1128.2,
13-Feb-19,1121.1,
14-Feb-19,1112.9,
17-Feb-19,1109.7,
18-Feb-19,1102.5,
19-Feb-19,1125.0,
20-Feb-19,1112.2,
21-Feb-19,1113.1,
24-Feb-19,1102.3,
25-Feb-19,1109.7,
26-Feb-19,1102.6,
27-Feb-19,1105.5,
3-Mar-19,1100.6,
5-Mar-19,1102.6,
6-Mar-19,1111.8,
7-Mar-19,1127.8,
10-Mar-19,1128.7,
11-Mar-19,1142.9,
12-Mar-19,1163.3,
13-Mar-19,1150.1,
14-Mar-19,1155.5,
17-Mar-19,1161.4,
18-Mar-19,1154.0,
19-Mar-19,1147.5,
21-Mar-19,1140.6,
24-Mar-19,1134.8,
25-Mar-19,1138.7,
26-Mar-19,1140.7,
27-Mar-19,1142.5,
28-Mar-19,1144.5,
31-Mar-19,1143.6,
1-Apr-19,1149.8,
2-Apr-19,1163.8,
3-Apr-19,1165.8,
4-Apr-19,1165.2,
7-Apr-19,1182.4,
8-Apr-19,1191.7,
9-Apr-19,1181.1,
10-Apr-19,1184.6,
11-Apr-19,1184.0,
15-Apr-19,1188.7,
16-Apr-19,1212.0,
17-Apr-19,1217.0,
18-Apr-19,1232.3,
21-Apr-19,1264.2,
22-Apr-19,1256.9,
23-Apr-19,1260.2,
24-Apr-19,1279.3,
25-Apr-19,1292.1,
28-Apr-19,1314.5,
29-Apr-19,1310.3,
30-Apr-19,1298.6,
2-May-19,1294.4,
5-May-19,1277.7,
6-May-19,1299.4,
7-May-19,1301.3,
8-May-19,1297.6,
9-May-19,1292.0,
12-May-19,1295.0,
13-May-19,1301.3,
14-May-19,1315.5,
15-May-19,1321.0,
16-May-19,1318.7,
19-May-19,1316.8,
20-May-19,1307.7,
21-May-19,1312.1,
22-May-19,1319.6,
23-May-19,1314.5,
26-May-19,1302.6,
27-May-19,1303.0,
28-May-19,1305.5,
29-May-19,1313.9,
30-May-19,1319.5,
2-Jun-19,1305.7,
3-Jun-19,1292.8,
4-Jun-19,1289.3,
6-Jun-19,1284.6,
10-Jun-19,1275.8,
11-Jun-19,1276.0,
12-Jun-19,1272.5,
13-Jun-19,1269.6,
16-Jun-19,1258.3,
17-Jun-19,1260.9,
18-Jun-19,1258.7,
19-Jun-19,1258.5,
20-Jun-19,1264.4,
23-Jun-19,1254.4,
24-Jun-19,1260.1,
25-Jun-19,1261.1,
26-Jun-19,1258.3,
27-Jun-19,1257.2,
30-Jun-19,1244.9,
1-Jul-19,1242.0,
2-Jul-19,1253.1,
3-Jul-19,1268.7,
4-Jul-19,1260.5,
7-Jul-19,1256.0,
8-Jul-19,1247.4,
9-Jul-19,1250.3,
10-Jul-19,1249.2,
11-Jul-19,1248.5,
14-Jul-19,1249.5,
15-Jul-19,1254.6,
16-Jul-19,1259.0,
17-Jul-19,1274.9,
18-Jul-19,1272.5,
21-Jul-19,1268.7,
22-Jul-19,1271.2,
23-Jul-19,1277.2,
24-Jul-19,1284.1,
25-Jul-19,1269.9,
28-Jul-19,1252.8,
29-Jul-19,1256.0,
30-Jul-19,1259.4,
31-Jul-19,1265.6,
1-Aug-19,1263.8,
4-Aug-19,1259.6,
5-Aug-19,1255.1,
6-Aug-19,1245.7,
7-Aug-19,1248.5,
8-Aug-19,1238.6,
11-Aug-19,1233.7,
12-Aug-19,1233.9,
13-Aug-19,1231.1,
14-Aug-19,1225.9,
15-Aug-19,1224.0,
18-Aug-19,1214.8,
19-Aug-19,1222.1,
20-Aug-19,1213.6,
21-Aug-19,1214.1,
22-Aug-19,1213.1,
25-Aug-19,1209.6,
26-Aug-19,1203.1,
27-Aug-19,1208.0,
28-Aug-19,1197.8,
29-Aug-19,1196.4,
1-Sep-19,1184.8,
2-Sep-19,1170.3,
3-Sep-19,1190.9,
4-Sep-19,1194.8,
5-Sep-19,1191.1,
8-Sep-19,1178.5,
9-Sep-19,1168.9,
10-Sep-19,1166.7,
11-Sep-19,1163.2,
12-Sep-19,1157.9,
15-Sep-19,1140.0,
16-Sep-19,1123.8,
17-Sep-19,1150.7,
18-Sep-19,1173.4,
19-Sep-19,1155.3,
22-Sep-19,1139.3,
23-Sep-19,1141.0,
24-Sep-19,1134.6,
25-Sep-19,1131.5,
26-Sep-19,1129.8,
29-Sep-19,1125.1,
30-Sep-19,1135.6,
1-Oct-19,1145.7,
2-Oct-19,1140.7,
3-Oct-19,1149.4,
10-Oct-19,1149.0,
14-Oct-19,1137.0,
15-Oct-19,1142.0,
16-Oct-19,1137.0,
17-Oct-19,1137.8,
20-Oct-19,1133.7,
21-Oct-19,1132.4,
22-Oct-19,1134.8,
23-Oct-19,1142.6,
24-Oct-19,1149.3,
31-Oct-19,1146.2,
3-Nov-19,1139.3,
4-Nov-19,1140.3,
5-Nov-19,1139.5,
6-Nov-19,1138.0,
7-Nov-19,1132.0,
10-Nov-19,1131.8,
11-Nov-19,1145.6,
12-Nov-19,1140.0,
13-Nov-19,1135.2,
14-Nov-19,1136.0,
17-Nov-19,1131.4,
18-Nov-19,1131.1,
19-Nov-19,1130.0,
20-Nov-19,1128.3,
21-Nov-19,1120.6,
24-Nov-19,1110.1,
25-Nov-19,1110.1,
26-Nov-19,1109.2,
27-Nov-19,1117.5,
28-Nov-19,1112.8,
1-Dec-19,1112.9,
2-Dec-19,1112.0,
3-Dec-19,1115.7,
4-Dec-19,1124.5,
5-Dec-19,1131.9,
8-Dec-19,1135.4,
9-Dec-19,1148.9,
10-Dec-19,1151.4,
11-Dec-19,1161.5,
12-Dec-19,1172.6,
15-Dec-19,1167.9,
16-Dec-19,1154.1,
17-Dec-19,1155.4,
18-Dec-19,1152.1,
19-Dec-19,1149.6,
22-Dec-19,1150.8,
23-Dec-19,1168.6,
24-Dec-19,1166.2,
25-Dec-19,1168.0,
26-Dec-19,1167.4,
29-Dec-19,1162.4,
30-Dec-19,1168.0,
31-Dec-19,1166.0,
1-Jan-20,1169.5,
2-Jan-20,1166.2,
5-Jan-20,1182.4,
6-Jan-20,1200.7,
7-Jan-20,1216.9,
8-Jan-20,1209.6,
9-Jan-20,1213.1,
12-Jan-20,1255.7,
13-Jan-20,1270.9,
14-Jan-20,1263.4,
15-Jan-20,1284.2,
16-Jan-20,1310.2,
19-Jan-20,1343.7,
20-Jan-20,1317.1,
21-Jan-20,1320.5,
22-Jan-20,1313.4,
23-Jan-20,1297.5,
26-Jan-20,1276.7,
27-Jan-20,1300.6,
28-Jan-20,1306.2,
29-Jan-20,1305.9,
30-Jan-20,1325.4,
2-Feb-20,1346.6,
3-Feb-20,1349.1,
4-Feb-20,1337.0,
5-Feb-20,1342.4,
6-Feb-20,1333.7,
9-Feb-20,1320.0,
10-Feb-20,1324.3,
11-Feb-20,1341.4,
12-Feb-20,1346.0,
13-Feb-20,1344.6,
16-Feb-20,1364.0,
17-Feb-20,1398.2,
18-Feb-20,1400.0,
19-Feb-20,1405.3,
20-Feb-20,1434.6,
23-Feb-20,1504.1,
24-Feb-20,1502.2,
25-Feb-20,1545.2,
26-Feb-20,1596.1,
27-Feb-20,1632.2,
1-Mar-20,1591.4,
2-Mar-20,1495.3,
3-Mar-20,1509.7,
4-Mar-20,1441.2,
5-Mar-20,1435.7,
10-Mar-20,1349.3,
11-Mar-20,1423.1,
12-Mar-20,1377.2,
15-Mar-20,1313.0,
16-Mar-20,1316.4,
17-Mar-20,1272.1,
18-Mar-20,1255.8,
19-Mar-20,1269.7,
22-Mar-20,1251.5,
12-May-20,1226.2,
13-May-20,1201.6,
29-Jun-20,1188.7,
30-Jun-20,1260.8,
1-Jul-20,1336.5,
2-Jul-20,1256.1,
5-Jul-20,1265.5,
6-Jul-20,1298.7,
7-Jul-20,1336.7,
8-Jul-20,1326.5,
9-Jul-20,1331.3,
12-Jul-20,1340.3,
13-Jul-20,1342.4,
14-Jul-20,1347.4,
15-Jul-20,1362.3,
16-Jul-20,1394.8,
19-Jul-20,1479.0,
20-Jul-20,1464.9,
21-Jul-20,1449.9,
22-Jul-20,1432.5,
23-Jul-20,1442.7,
26-Jul-20,1465.1,
27-Jul-20,1462.5,
28-Jul-20,1454.9,
29-Jul-20,1431.5,
30-Jul-20,1439.1,
2-Aug-20,1396.3,
3-Aug-20,1403.9,
5-Aug-20,1382.7,
6-Aug-20,1381.4,
9-Aug-20,1392.7,
10-Aug-20,1430.4,
11-Aug-20,1423.8,
12-Aug-20,1425.3,
13-Aug-20,1408.8,
16-Aug-20,1391.5,
17-Aug-20,1402.2,
18-Aug-20,1407.9,
19-Aug-20,1391.3,
20-Aug-20,1397.6,
23-Aug-20,1410.3,
24-Aug-20,1431.6,
25-Aug-20,1440.9,
26-Aug-20,1462.0,
27-Aug-20,1458.0,
30-Aug-20,1462.7,
31-Aug-20,1485.0,
2-Sep-20,1510.6,
3-Sep-20,1510.4,
6-Sep-20,1500.0,
7-Sep-20,1487.8,
8-Sep-20,1495.2,
9-Sep-20,1508.2,
10-Sep-20,1520.7,
13-Sep-20,1537.3,
14-Sep-20,1540.5,
15-Sep-20,1536.0,
16-Sep-20,1541.4,
17-Sep-20,1572.2,
20-Sep-20,1575.2,
21-Sep-20,1569.1,
22-Sep-20,1546.2,
23-Sep-20,1555.5,
24-Sep-20,1561.3,
27-Sep-20,1565.6,
28-Sep-20,1560.8,
29-Sep-20,1553.6,
30-Sep-20,1550.4,
1-Oct-20,1571.0,
4-Oct-20,1585.8,
5-Oct-20,1582.1,
6-Oct-20,1586.3,
7-Oct-20,1601.0,
8-Oct-20,1589.6,
11-Oct-20,1576.3,
12-Oct-20,1578.0,
13-Oct-20,1568.6,
14-Oct-20,1561.2,
15-Oct-20,1562.5,
18-Oct-20,1556.8,
19-Oct-20,1570.4,
20-Oct-20,1583.8,
21-Oct-20,1597.7,
22-Oct-20,1606.3,
28-Oct-20,1647.5,
29-Oct-20,1645.7,
1-Nov-20,1641.0,
2-Nov-20,1637.6,
3-Nov-20,1643.0,
4-Nov-20,1640.6,
5-Nov-20,1636.1,
8-Nov-20,1648.6,
9-Nov-20,1652.8,
10-Nov-20,1678.8,
11-Nov-20,1707.7,
12-Nov-20,1718.5,
18-Nov-20,1741.8,
19-Nov-20,1778.1,
22-Nov-20,1782.8,
23-Nov-20,1780.4,
24-Nov-20,1810.1,
25-Nov-20,1874.8,
26-Nov-20,1893.2,
29-Nov-20,1968.3,
30-Nov-20,1997.1,
1-Dec-20,2000.4,
2-Dec-20,2071.0,
3-Dec-20,2055.5,
6-Dec-20,1932.1,
7-Dec-20,2004.4,
8-Dec-20,1995.4,
9-Dec-20,1955.8,
10-Dec-20,1964.0,
13-Dec-20,2010.5,
14-Dec-20,2067.2,
15-Dec-20,2061.4,
16-Dec-20,2055.2,
17-Dec-20,2032.5,
20-Dec-20,1935.6,
21-Dec-20,1966.0,
22-Dec-20,2061.4,
23-Dec-20,2068.5,
24-Dec-20,2038.6,
27-Dec-20,1998.7,
28-Dec-20,2007.3,
29-Dec-20,2012.9,
30-Dec-20,2062.1,
31-Dec-20,2087.3,
3-Jan-21,2175.4,
4-Jan-21,2169.0,
5-Jan-21,2165.5,
6-Jan-21,2178.6,
7-Jan-21,2194.5,
10-Jan-21,2235.7,
11-Jan-21,2239.4,
12-Jan-21,2267.7,
13-Jan-21,2286.5,
17-Jan-21,2315.0,
18-Jan-21,2332.5,
19-Jan-21,2326.9,
20-Jan-21,2342.8,
21-Jan-21,2374.6,
24-Jan-21,2424.8,
25-Jan-21,2440.9,
26-Jan-21,2423.1,
27-Jan-21,2441.9,
28-Jan-21,2425.3,
31-Jan-21,2370.5,
1-Feb-21,2408.2,
2-Feb-21,2473.7,
3-Feb-21,2466.9,
4-Feb-21,2475.3,
7-Feb-21,2524.0,
8-Feb-21,2561.5,
9-Feb-21,2534.4,
10-Feb-21,2543.0,
11-Feb-21,2526.9,
14-Feb-21,2493.6,
15-Feb-21,2586.0,
16-Feb-21,2601.5,
17-Feb-21,2611.5,
18-Feb-21,2636.7,
21-Feb-21,2640.3,
22-Feb-21,2607.7,
23-Feb-21,2586.5,
24-Feb-21,2599.1,
25-Feb-21,2554.1,
28-Feb-21,2474.4,
1-Mar-21,2515.0,
2-Mar-21,2455.2,
3-Mar-21,2416.0,
4-Mar-21,2506.7,
7-Mar-21,2485.1,
9-Mar-21,2461.9,
10-Mar-21,2458.5,
14-Mar-21,2407.3,
15-Mar-21,2389.2,
16-Mar-21,2391.7,
17-Mar-21,2432.1,
18-Mar-21,2475.1,
21-Mar-21,2538.5,
22-Mar-21,2514.4,
23-Mar-21,2529.0,
24-Mar-21,2570.3,
25-Mar-21,2549.0,
29-Mar-21,2543.5,
30-Mar-21,2575.7,
31-Mar-21,2619.0,
1-Apr-21,2631.9,
4-Apr-21,2657.6,
5-Apr-21,2658.7,
6-Apr-21,2674.5,
7-Apr-21,2671.6,
8-Apr-21,2674.4,
12-Apr-21,2691.6,
13-Apr-21,2714.8,
15-Apr-21,2735.4,
18-Apr-21,2699.5,
19-Apr-21,2661.9,
20-Apr-21,2664.6,
21-Apr-21,2632.2,
22-Apr-21,2648.0,
25-Apr-21,2572.2,
26-Apr-21,2506.6,
27-Apr-21,2599.1,
28-Apr-21,2585.3,
29-Apr-21,2611.1,
2-May-21,2665.1,
3-May-21,2652.8,
4-May-21,2654.7,
5-May-21,2649.6,
6-May-21,2637.1,
9-May-21,2618.4,
10-May-21,2645.8,
11-May-21,2673.3,
12-May-21,2673.9,
13-May-21,2684.1,
16-May-21,2738.5,
17-May-21,2759.2,
18-May-21,2793.9,
19-May-21,2780.8,
20-May-21,2787.2,
23-May-21,2820.0,
24-May-21,2823.1,
25-May-21,2816.6,
27-May-21,2815.4,
30-May-21,2827.9,
31-May-21,2782.8,
1-Jun-21,2771.4,
2-Jun-21,2827.1,
3-Jun-21,2856.8,
6-Jun-21,2906.9,
7-Jun-21,2906.7,
8-Jun-21,2960.1,
9-Jun-21,2946.6,
10-Jun-21,2944.8,
13-Jun-21,2983.1,
14-Jun-21,3025.8,
15-Jun-21,3022.1,
16-Jun-21,2969.7,
17-Jun-21,2968.4,
20-Jun-21,2905.5,
21-Jun-21,2834.4,
22-Jun-21,2913.8,
23-Jun-21,2860.0,
24-Jun-21,2843.0,
27-Jun-21,2870.4,
28-Jun-21,2875.5,
29-Jun-21,2828.0,
30-Jun-21,2823.9,
1-Jul-21,2843.0,
4-Jul-21,2834.5,
5-Jul-21,2823.4,
6-Jul-21,2818.1,
7-Jul-21,2801.1,
8-Jul-21,2825.1,
11-Jul-21,2899.8,
12-Jul-21,2854.7,
13-Jul-21,2871.0,
14-Jul-21,2872.1,
15-Jul-21,2883.4,
18-Jul-21,2980.6,
19-Jul-21,2994.6,
20-Jul-21,2985.6,
22-Jul-21,3004.3,
25-Jul-21,3058.7,
26-Jul-21,3050.4,
27-Jul-21,3079.6,
28-Jul-21,3094.9,
29-Jul-21,3079.8,
1-Aug-21,3081.0,
2-Aug-21,3085.1,
3-Aug-21,3111.1,
4-Aug-21,3123.4,
5-Aug-21,3107.5,
8-Aug-21,3108.1,
9-Aug-21,3109.6,
10-Aug-21,3161.7,
11-Aug-21,3162.6,
12-Aug-21,3178.9,
15-Aug-21,3154.3,
16-Aug-21,3160.1,
17-Aug-21,3160.3,
18-Aug-21,3199.0,
19-Aug-21,3180.9,
24-Aug-21,3124.9,
25-Aug-21,3076.4,
26-Aug-21,3094.1,
29-Aug-21,3044.9,
31-Aug-21,2975.8,
1-Sep-21,2977.0,
2-Sep-21,2927.0,
5-Sep-21,2818.8,
6-Sep-21,2980.8,
7-Sep-21,2936.6,
8-Sep-21,2876.6,
9-Sep-21,2876.0,
12-Sep-21,2947.4,
13-Sep-21,2947.8,
14-Sep-21,2929.3,
15-Sep-21,2889.0,
16-Sep-21,2812.3,
20-Sep-21,2698.2,
21-Sep-21,2712.1,
22-Sep-21,2817.0,
23-Sep-21,2819.7,
26-Sep-21,2758.5,
27-Sep-21,2685.4,
28-Sep-21,2615.4,
29-Sep-21,2665.9,
30-Sep-21,2633.4,
3-Oct-21,2577.5,
4-Oct-21,2570.8,
5-Oct-21,2612.6,
6-Oct-21,2681.1,
10-Oct-21,2662.6,
11-Oct-21,2639.4,
17-Oct-21,2657.0,
18-Oct-21,2588.1,
19-Oct-21,2511.1,
20-Oct-21,2571.7,
21-Oct-21,2557.0,
24-Oct-21,2584.6,
25-Oct-21,2672.3,
26-Oct-21,2751.1,
27-Oct-21,2769.1,
28-Oct-21,2782.1,
31-Oct-21,2837.6,
1-Nov-21,2819.9,
2-Nov-21,2843.6,
3-Nov-21,2848.8,
8-Nov-21,2829.6,
9-Nov-21,2749.9,
11-Nov-21,2690.3,
14-Nov-21,2688.9,
15-Nov-21,2715.4,
16-Nov-21,2784.6,
17-Nov-21,2801.5,
18-Nov-21,2769.1,
21-Nov-21,2757.5,
22-Nov-21,2765.4,
23-Nov-21,2733.1,
24-Nov-21,2735.0,
25-Nov-21,2731.8,
28-Nov-21,2651.5,
29-Nov-21,2630.0,
30-Nov-21,2628.4,
1-Dec-21,2633.7,
2-Dec-21,2586.2,
5-Dec-21,2513.9,
6-Dec-21,2546.1,
7-Dec-21,2508.9,
8-Dec-21,2455.8,
9-Dec-21,2450.0,
12-Dec-21,2361.2,
13-Dec-21,2281.7,
14-Dec-21,2418.8,
15-Dec-21,2414.6,
16-Dec-21,2376.7,
20-Dec-21,2358.8,
21-Dec-21,2415.6,
22-Dec-21,2507.7,
23-Dec-21,2520.2,
26-Dec-21,2591.4,
27-Dec-21,2521.7,
28-Dec-21,2519.0,
29-Dec-21,2524.5,
2-Jan-22,2584.9,
3-Jan-22,2616.9,
4-Jan-22,2680.0,
5-Jan-22,2649.2,
6-Jan-22,2692.5,
9-Jan-22,2765.5,
10-Jan-22,2785.0,
11-Jan-22,2834.1,
12-Jan-22,2803.6,
13-Jan-22,2857.8,
16-Jan-22,2926.7,
17-Jan-22,2947.4,
18-Jan-22,2936.7,
19-Jan-22,2898.3,
20-Jan-22,2931.3,
23-Jan-22,2920.5,
24-Jan-22,2820.7,
25-Jan-22,2815.1,
26-Jan-22,2776.7,
27-Jan-22,2780.0,
30-Jan-22,2885.5,
31-Jan-22,2872.1,
1-Feb-22,2891.3,
3-Feb-22,2876.7,
6-Feb-22,2836.2,
7-Feb-22,2851.9,
8-Feb-22,2835.6,
9-Feb-22,2813.5,
10-Feb-22,2801.6,
13-Feb-22,2700.9,
14-Feb-22,2701.0,
15-Feb-22,2754.3,
16-Feb-22,2734.4,
17-Feb-22,2732.5,
20-Feb-22,2693.1,
21-Feb-22,2718.5,
22-Feb-22,2735.9,
23-Feb-22,2720.4,
24-Feb-22,2661.4,
27-Feb-22,2653.7,
28-Feb-22,2610.6,
2-Mar-22,2547.0,
6-Mar-22,2543.4,
7-Mar-22,2544.9,
9-Mar-22,2514.6,
10-Mar-22,2566.9,
13-Mar-22,2668.0,
14-Mar-22,2668.1,
15-Mar-22,2651.0,
16-Mar-22,2631.3,
20-Mar-22,2616.6,
21-Mar-22,2634.7,
22-Mar-22,2650.7,
23-Mar-22,2630.4,
24-Mar-22,2613.7,
27-Mar-22,2572.3,
28-Mar-22,2541.8,
29-Mar-22,2527.6,
30-Mar-22,2568.3,
31-Mar-22,2544.3,
3-Apr-22,2513.4,
4-Apr-22,2498.5,
5-Apr-22,2452.1,
6-Apr-22,2428.7,
7-Apr-22,2464.4,
11-Apr-22,2419.8,
12-Apr-22,2385.0,
13-Apr-22,2415.2,
17-Apr-22,2385.6,
18-Apr-22,2343.9,
19-Apr-22,2357.2,
20-Apr-22,2320.5,
21-Apr-22,2325.5,
24-Apr-22,2421.0,
25-Apr-22,2386.0,
26-Apr-22,2371.0,
27-Apr-22,2376.2,
28-Apr-22,2356.2,
2-May-22,2307.4,
4-May-22,2275.7,
5-May-22,2238.6,
8-May-22,2256.6,
9-May-22,2268.8,
10-May-22,2313.0,
11-May-22,2369.1,
12-May-22,2350.4,
17-May-22,2265.5,
18-May-22,2274.4,
19-May-22,2250.9,
23-May-22,2200.9,
24-May-22,2217.2,
25-May-22,2231.6,
26-May-22,2239.6,
30-May-22,2173.4,
31-May-22,2137.9,
1-Jun-22,2130.7,
2-Jun-22,2112.5,
6-Jun-22,2065.8,
7-Jun-22,2020.2,
8-Jun-22,2080.4,
9-Jun-22,2062.8,
13-Jun-22,2032.3,
14-Jun-22,1996.3,
15-Jun-22,1966.4,
16-Jun-22,1978.9,
17-Jun-22,1971.4,
19-Jun-22,1934.1,
20-Jun-22,1884.8,
21-Jun-22,1924.7,
22-Jun-22,1893.5,
23-Jun-22,1848.3,
24-Jun-22,1862.1,
26-Jun-22,1957.0,
27-Jun-22,1933.1,
28-Jun-22,1921.3,
29-Jun-22,1962.7,
30-Jun-22,2037.6,
1-Jul-22,2028.8,
3-Jul-22,2086.4,
4-Jul-22,2076.7,
5-Jul-22,2030.6,
6-Jul-22,2043.9,
7-Jul-22,2027.3,
8-Jul-22,1992.6,
11-Jul-22,1915.6,
12-Jul-22,1927.3,
13-Jul-22,1986.8,
14-Jul-22,2001.5,
15-Jul-22,2009.5,
17-Jul-22,2011.4,
18-Jul-22,2029.4,
19-Jul-22,2045.7,
20-Jul-22,2050.6,
21-Jul-22,2044.7,
22-Jul-22,2017.5,
24-Jul-22,2078.5,
25-Jul-22,2133.0,
26-Jul-22,2088.2,
27-Jul-22,2112.0,
28-Jul-22,2127.5,
29-Jul-22,2140.5,
31-Jul-22,2195.1,
1-Aug-22,2196.3,
2-Aug-22,2193.5,
3-Aug-22,2186.8,
4-Aug-22,2148.2,
5-Aug-22,2113.6,
7-Aug-22,2123.8,
